po_id,do_id,sku_id,line_item_status,order_status,product_family,product_division,display_name,product_type,index,id,score
SA306992796,7325863837,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202512,a8dca638-622a-4b1a-be2a-92ce5ca8c520,1.0
SA531206096,7324294709,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202512,4076ba98-c85a-41b7-9c5c-ce48959f7fbc,1.0
SA007494680,7325459401,ME11A7510DS/AA,Delivered,Delivered,microwaves,home-appliances,"1.1 cu. ft. Smart SLIM Over-the-Range Microwave with 400 CFM Hood Ventilation, Wi-Fi & Voice Control in Stainless Steel",Physical,usa-order-line-item-feed-v5.0.0-202512,c7a5d9df-7dc3-49ba-a0ea-e3685e690f9c,1.0
SA067155846,7325459421,NSG6DG8700SRAA,Delivered,Delivered,ranges,home-appliances,Bespoke 6.0 cu. ft. Smart Slide-In Gas Range with Smart Oven Camera & Illuminated Precision Knobs in Stainless Steel,Physical,usa-order-line-item-feed-v5.0.0-202512,1a83b32c-c2c2-4d6f-af11-f90cc63d0a87,1.0
SA507946863,7325459399,WE702NB/US,Delivered,Delivered,home-appliances-accessories,home-appliances,Bespoke AI Laundry Combo™ Pedestal with Storage Drawer in Brushed Black,Physical,usa-order-line-item-feed-v5.0.0-202512,8b526468-eef5-4d3a-b132-479122026bfa,1.0
SA109696853,7325967186,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202512,871450af-a2d3-47ea-8e9a-aeb7a7548690,1.0
SA002434288,7323597842,HA-INST-BESPOKE00,Delivered,Delivered,refrigerators,home-appliances,Install Bespoke Refrigerator,Installation,usa-order-line-item-feed-v5.0.0-202512,ec1860db-f6ec-4141-83e1-4b052af111d6,1.0
SA354153603,7326032402,L-INST/A1-EQ55,Delivered,PartiallyDelivered,television-home-theater-accessories,televisions-home-theater,Professional TV mounting,Installation,usa-order-line-item-feed-v5.0.0-202512,12592dea-de2f-4876-97e3-1b85b43634eb,1.0
SA156227696,7325863841,DM_CE_STANDARD_LARGE,Delivered,PartiallyDelivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202512,9172b954-fce0-4592-990f-3a152097b28a,1.0
SA133924566,7325863859,QN75QN1EFAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"75"" Class Neo QLED 4K QN1EF Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202512,eb75a7db-4059-4d4e-b5aa-b9bc1e1f1aed,1.0
SA502793605,7325683602,DW80CG5451MTAA,Delivered,Delivered,dishwashers,home-appliances,AutoRelease Smart 46dBA Dishwasher with StormWash™ in Fingerprint Resistant Matte Black Steel,Physical,usa-order-line-item-feed-v5.0.0-202512,b1aea77d-5125-4b29-81b9-6b5f4ee41a8b,1.0
SA107318703,7325769267,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202512,713b76e3-85af-46e5-9f22-da5cb8c89f9c,1.0
SA107318703,7325769267,QN65QN90FAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"65"" Class Neo QLED 4K QN90F Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202512,c4b51349-44e4-4dd4-a77b-09b3b9f7726d,1.0
SA067077323,7325459419,HA-HAUL-AWY,Delivered,Delivered,refrigerators,home-appliances,Haul away Old Appliance,Installation,usa-order-line-item-feed-v5.0.0-202512,9a417646-24f7-46b6-96af-72ec87d4d0df,1.0
SA002720483,7326028956,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202512,d4053fe1-5ff6-4991-8f0f-2d629b681707,1.0
SA135383513,7325573661,HA-HAUL-AWY,Delivered,Delivered,refrigerators,home-appliances,Haul away Old Appliance,Installation,usa-order-line-item-feed-v5.0.0-202512,1e96045d-7a4b-4404-9e95-7b31beaaaa86,1.0
SA135383513,7325573661,HA-INST-WAS00,Delivered,Delivered,washers,home-appliances,Install Washer,Installation,usa-order-line-item-feed-v5.0.0-202512,05454e65-50e3-4b63-85ab-c6ecc1fa8f00,1.0
SA362616637,7325573663,HA-INST-RNG0E,Delivered,Delivered,ranges,home-appliances,Install Appliance - Electric,Installation,usa-order-line-item-feed-v5.0.0-202512,ff551348-4f62-4d67-ba84-2a331aec77d3,1.0
SA052258400,7326028945,QN65Q7FAAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"65"" Class QLED Q7F 4K Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202512,afe84d62-7e7c-485b-bc09-8c4fdb1240a1,1.0
SA552146700,7325573691,WD90F53AVSUS,Delivered,Delivered,washers,home-appliances,5.3 cu. ft. Bespoke AI Laundry Vented Combo™ All-in-One Ultra Capacity Washer and Electric Dryer with AI Home in Dark Steel,Physical,usa-order-line-item-feed-v5.0.0-202512,47af63ca-455d-49d5-8166-05b52060862a,1.0
SA559027251,7326028961,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202512,5115de2b-cc1a-4ff4-9315-ea1ca1bf33a0,1.0
SA307437281,7325573676,HA-INST-DRY0E,Delivered,Delivered,dryers,home-appliances,Install Dryer – Electric,Installation,usa-order-line-item-feed-v5.0.0-202512,4e4aaa88-513c-4365-9c63-09075379150f,1.0
SA159300430,7326170458,QN85QN90FAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"85"" Class Neo QLED 4K QN90F Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202512,bdf9dc3e-cb39-4b04-9a97-fc1da6087cd6,1.0
SA331618107,7303945820,QN75LST7DAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"75"" Class The Terrace Partial Sun Neo QLED 4K LST7D",Physical,usa-order-line-item-feed-v5.0.0-202507,3fb10357-8f0b-4e47-bc1e-3b46f09e12d6,1.0
SA352615860,7324722690,NSI6DG9500MTAA,Delivered,Delivered,ranges,home-appliances,Bespoke 6.3 cu. ft. Smart Slide-In Induction Range with Ambient Edge Lighting™ & Air Sous Vide in Matte Black Steel ,Physical,usa-order-line-item-feed-v5.0.0-202510,1333360c-051e-422e-a890-2214719dbf20,1.0
SA352615860,7324722690,RA-F18DU3MT/AA,Delivered,Delivered,home-appliances-accessories,home-appliances,Bespoke 3-Door French Door Refrigerator Panel in Matte Black Steel - Top Panel,Physical,usa-order-line-item-feed-v5.0.0-202510,5f97bde6-1d46-46e6-8eab-75a8661b6ff5,1.0
SA000580903,7321631999,RECYCLE-HAUL-AWY-TV,Delivered,Delivered,refrigerators,home-appliances,Haul away and Recycle,Installation,usa-order-line-item-feed-v5.0.0-202511,4952f7c0-787a-4adb-a8a7-5a8d367c95f6,1.0
SA566717106,7321503472,HA-HAUL-AWY,Delivered,Delivered,refrigerators,home-appliances,Haul away Old Appliance,Installation,usa-order-line-item-feed-v5.0.0-202511,ee0a4fa5-ce20-4f15-ac74-baa43f9f2483,1.0
SA566717106,7321503472,DW80CG4051SRAA,Delivered,Delivered,dishwashers,home-appliances,AutoRelease 51dBA Fingerprint Resistant Dishwasher with 3rd Rack in Stainless Steel,Physical,usa-order-line-item-feed-v5.0.0-202511,76d5bfaf-3424-486a-8bf3-37b7dda14b93,1.0
SA566717106,7321503472,HA-INST-RNG0E,Delivered,Delivered,ranges,home-appliances,Install Appliance - Electric,Installation,usa-order-line-item-feed-v5.0.0-202511,171222cc-832a-49bf-9477-05db91da8040,1.0
SA300642061,7321611741,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202511,bead6d1f-0b62-493a-9402-158aba512e86,1.0
SA304313516,7324311347,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202511,4737744b-c2ea-44c0-8126-a0905cc08f5a,1.0
SA509007616,7321460510,HA-HAUL-AWY,Delivered,Delivered,refrigerators,home-appliances,Haul away Old Appliance,Installation,usa-order-line-item-feed-v5.0.0-202511,d69578ed-68f8-4413-9e5c-f320dfeebd2a,1.0
SA134176920,7324376980,QN75Q7FAAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"75"" Class QLED Q7F 4K Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202511,5f980177-0c8b-4d1a-9f0a-bc28f0a30e86,1.0
SA534074030,7321788948,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202511,b5e24be3-c891-47c6-8240-28b0723d7055,1.0
SA502502813,7325701739,WA44A3205AW/A4,Delivered,Delivered,washers,home-appliances,4.4 cu. ft. Top Load Washer with ActiveWave™ Agitator and Soft-Close Lid in White,Physical,usa-order-line-item-feed-v5.0.0-202511,d1801a37-fe67-4b1e-ab87-0cfcbe459ee8,1.0
SA354518540,7325189444,QN65QN1EFAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"65"" Class Neo QLED 4K QN1EF Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202511,32573d2b-0097-4bb6-8fb6-98b4f725a42a,1.0
SA300315203,7324377340,WD90F53AVBUS,ReplacementDelivered,Delivered,washers,home-appliances,5.3 cu. ft. Bespoke AI Laundry Vented Combo™ All-in-One Ultra Capacity Washer and Electric Dryer with AI Home in Brushed Black,Physical,usa-order-line-item-feed-v5.0.0-202511,b476e446-eb23-4801-ab11-6f8ecb413268,1.0
SA137658561,7324659801,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202511,472a1588-5580-4070-9791-289fdb4dea63,1.0
SA137658561,7324659801,HA-HAUL-AWY,Delivered,Delivered,refrigerators,home-appliances,Haul away Old Appliance,Installation,usa-order-line-item-feed-v5.0.0-202511,ec06117e-b533-4eb6-a10d-940890888e77,1.0
SA137658561,7324659801,RF90F29AECRAA,Delivered,Delivered,refrigerators,home-appliances,Bespoke 29 cu. ft. 4-Door French Door Refrigerator with AI Family Hub™+ & AI Vision Inside™ in Charcoal Glass and Stainless Steel,Physical,usa-order-line-item-feed-v5.0.0-202511,c8292a63-45fa-4462-ae3a-0066e32ab7a8,1.0
SA056047110,7324294440,L-INST/A1-EQ55,Delivered,Delivered,television-home-theater-accessories,televisions-home-theater,Professional TV mounting,Installation,usa-order-line-item-feed-v5.0.0-202511,628eec7a-285e-4364-bcd7-cbb49760823c,1.0
SA134504270,7325701087,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202511,69845bca-88e1-4daa-b990-760c9140d345,1.0
SA364763236,7324022540,WD53DBA900HBA1,Delivered,Delivered,all-in-one-washer-dryer-combo,home-appliances,5.3 cu. ft. Bespoke AI Laundry Ventless Heat Pump Dryer Combo™ All-in-One Ultra Capacity Washer with AI Home in Brushed Black,Physical,usa-order-line-item-feed-v5.0.0-202511,1a638124-d3fc-4570-ae80-9e4e1b6600ae,1.0
SA334178000,7324655161,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202511,72feac5c-4f7b-41c6-a0e5-9d974dc17968,1.0
SA102465067,7325189966,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202511,2134a4cd-d9b7-4efc-a150-30c06250e73b,1.0
SA102465067,7325189966,HA-HAUL-AWY,Delivered,Delivered,refrigerators,home-appliances,Haul away Old Appliance,Installation,usa-order-line-item-feed-v5.0.0-202511,6700954a-95d6-4786-8e1e-ed1275e82366,1.0
SA334178000,7324655161,QN75QN1EFAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"75"" Class Neo QLED 4K QN1EF Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202511,ac8e90dd-fb65-4fab-a59f-8a94a22d5d6a,1.0
SA566347863,7325948769,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202511,00c5b471-7034-4d67-b964-118501a54c6d,1.0
SA566347863,7325948769,QN65LS03FWFXZA,Delivered,Delivered,tvs,televisions-home-theater,"65"" Class The Frame Pro LS03FW Neo QLED 4K Art Mode Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202511,14c0c4cc-2f8c-46bc-90da-a3203e009347,1.0
SA301646730,7321789453,RF29DB9900QDAA,Shipped,PartiallyDelivered,refrigerators,home-appliances,Bespoke 4-Door Flex™ Refrigerator (29 cu. ft.) with AI Family Hub™+ and AI Vision Inside™ in Stainless Steel,Physical,usa-order-line-item-feed-v5.0.0-202511,11987a51-d710-4d0b-bf01-d65b503afd6f,1.0
SA058219611,7325701086,QN65S90FAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"65"" Class OLED S90F 4K Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202511,2aff3ef6-228e-4a24-8574-6e49efd1fe94,1.0
SA033704831,7325571036,L-INST/A1-EQ55,Delivered,Delivered,television-home-theater-accessories,televisions-home-theater,Professional TV mounting,Installation,usa-order-line-item-feed-v5.0.0-202511,a3344e2e-a234-4a1c-9577-7c38155f22b7,1.0
SA058468210,7324462263,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202511,fc4174ff-8e01-4cea-88f9-f27869137f48,1.0
SA558658631,7325252522,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202511,0e17dfc6-5623-4ab9-8fb4-f03cd88c695f,1.0
SA533277406,7325251197,L-INST/A1-EQ55,Delivered,Delivered,television-home-theater-accessories,televisions-home-theater,Professional TV mounting,Installation,usa-order-line-item-feed-v5.0.0-202511,bda95726-d2ed-4aad-9808-9e285e3ce873,1.0
SA156656860,7325953159,RS27T5200SR/AA,Delivered,Delivered,refrigerators,home-appliances,27.4 cu. ft. Large Capacity Side-by-Side Refrigerator in Stainless Steel,Physical,usa-order-line-item-feed-v5.0.0-202511,577b4e3f-39cb-47b1-981c-adf07fa19420,1.0
SA156656860,7325953159,NE63A6311SS/AA,Delivered,Delivered,ranges,home-appliances,6.3 cu. ft. Smart Freestanding Electric Range with Rapid Boil™ & Self Clean in Stainless Steel,Physical,usa-order-line-item-feed-v5.0.0-202511,f3aa7f20-b908-4ad2-b423-de0c7b842f65,1.0
SA156656860,7325953159,WD90F53AVBUS,Delivered,Delivered,all-in-one-washer-dryer-combo,home-appliances,5.3 cu. ft.  Bespoke AI Laundry Vented Combo™ All-in-One Ultra Capacity Washer and Electric Dryer with AI Home in Brushed Black,Physical,usa-order-line-item-feed-v5.0.0-202511,fecce8c1-ddf2-4542-86c6-f4237a6d54f6,1.0
SA162335116,7325449388,HA-HAUL-AWY,Delivered,Delivered,refrigerators,home-appliances,Haul away Old Appliance,Installation,usa-order-line-item-feed-v5.0.0-202511,2d82f8d8-f134-4e15-b3c6-7b6b3399a1a1,1.0
SA032932268,7325267724,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202511,16c1b6ee-722d-409b-889a-eb848694cdb5,1.0
SA131184531,7325340791,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202511,5f5a29b8-1469-4d29-a860-8329d39f5e54,1.0
SA131184531,7325340791,NQ70CB700D12AA,Delivered,Delivered,wall-ovens,home-appliances,"Bespoke 30"" Microwave Combination Wall Oven with Flex Duo™ in White Glass",Physical,usa-order-line-item-feed-v5.0.0-202511,600e6ac5-a881-45c8-9097-49f9a4549bc3,1.0
SA307279458,7322746567,DW80B7070US/AA,Delivered,Delivered,dishwashers,home-appliances,AutoRelease Smart 42dBA Dishwasher with StormWash+™ and Smart Dry in Stainless Steel,Physical,usa-order-line-item-feed-v5.0.0-202511,0d28698b-258c-4cbd-b4ea-68d649648fcb,1.0
SA369685521,7325013582,HA-INST-WAS00,Delivered,Delivered,washers,home-appliances,Install Washer,Installation,usa-order-line-item-feed-v5.0.0-202511,0204d3f2-4d5d-4133-bf77-c0d9ca926ca0,1.0
SA369685521,7325013582,WE702NB/US,Delivered,Delivered,home-appliances-accessories,home-appliances,Bespoke AI Laundry Combo™ Pedestal with Storage Drawer in Brushed Black,Physical,usa-order-line-item-feed-v5.0.0-202511,b4ff3a16-5552-4210-83a8-4d6d7096b5a3,1.0
SA009916366,7325267725,QN75QN1EFAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"75"" Class Neo QLED 4K QN1EF Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202511,adb1d178-1c63-4dd2-8cf4-2c20cbfae2ed,1.0
SA169153206,7323267665,HA-INST-BESPOKE00,Delivered,Delivered,refrigerators,home-appliances,Install Bespoke Refrigerator,Installation,usa-order-line-item-feed-v5.0.0-202511,3a04be49-75b5-4163-8a81-d57ffdcd2359,1.0
SA109501176,7325647306,HA-INST-DRY0E,Delivered,Delivered,dryers,home-appliances,Install Dryer – Electric,Installation,usa-order-line-item-feed-v5.0.0-202511,7698b999-b998-4b69-b4a1-4ba5d4d8c3dc,1.0
SA159036583,7325449370,RS28A500ASR/AA,Delivered,Delivered,refrigerators,home-appliances,28 cu. ft. Smart Side-by-Side Refrigerator in Stainless Steel,Physical,usa-order-line-item-feed-v5.0.0-202511,4ebf2ccf-35e4-4ca3-b44e-caefa7af1c76,1.0
SA157441757,7325573616,NA36N6555TG/AA,Delivered,Delivered,cooktops-and-hoods,home-appliances,"36"" Smart Gas Cooktop with Illuminated Knobs in Black Stainless Steel",Physical,usa-order-line-item-feed-v5.0.0-202511,9d162dc1-578e-41dc-90dd-3e667a372d33,1.0
SA532740754,7325573622,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202511,4a94110e-c7d3-45ef-bde6-2df59ecc0e3a,1.0
SA550873211,7325573643,HA-INST-WAS00,Delivered,Delivered,washers,home-appliances,Install Washer,Installation,usa-order-line-item-feed-v5.0.0-202511,0e677038-b6a8-465d-babb-7e228b36e931,1.0
SA308650683,7325573618,DVE45B6300P/A3,Delivered,Delivered,dryers,home-appliances,7.5 cu. ft. Smart Electric Dryer with Steam Sanitize+ in Platinum,Physical,usa-order-line-item-feed-v5.0.0-202511,65893ea0-88ee-49c3-9f3c-2dba8b7f69ca,1.0
SA308650683,7325573618,SKK-RWG,Delivered,Delivered,home-appliances-accessories,home-appliances,Bespoke Stacking and MultiControl™ Combo Kit (2025),Physical,usa-order-line-item-feed-v5.0.0-202511,ee9ecb3e-419e-49fa-83c0-94cb8bdb0ee7,1.0
SA364518730,7326228154,HA-INST-BESPOKE00,Shipped,PartiallyDelivered,refrigerators,home-appliances,Install Bespoke Refrigerator,Installation,usa-order-line-item-feed-v5.0.0-202511,c43096e8-b7f0-4e91-a04f-06251383f13a,1.0
SA330309703,7324294417,DM_CE_WHITEGLOVE_LARGE_PAID,Delivered,Delivered,,,White Glove,Delivery,usa-order-line-item-feed-v5.0.0-202511,ce1fb335-1d99-4749-8be5-2eacff8ff54a,1.0
SA102458740,7324917628,WMN8000SXT/ZA,Delivered,Delivered,television-home-theater-accessories,televisions-home-theater,Large Size Bracket Wall Mount (VESA: 600x400),Physical,usa-order-line-item-feed-v5.0.0-202512,418b461c-842c-4e07-a9e1-1a96af6c6a4e,1.0
SA162803016,7325741006,QN55QN1EFAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"55"" Class Neo QLED 4K QN1EF Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202512,a5ddba1f-7b6f-4f20-8c59-f46614bf75d7,1.0
SA166622721,7325111454,HA-HAUL-AWY,Delivered,Delivered,refrigerators,home-appliances,Haul away Old Appliance,Installation,usa-order-line-item-feed-v5.0.0-202512,066a37d6-5c41-40f6-89f0-73657198edb6,1.0
SA030443390,7324288848,HA-INST-BESPOKE00,Delivered,Delivered,refrigerators,home-appliances,Install Bespoke Refrigerator,Installation,usa-order-line-item-feed-v5.0.0-202512,29170b24-e9de-4061-bef0-ecad733bd970,1.0
SA032482696,7325749445,WD90F53AVSUS,Delivered,Delivered,washers,home-appliances,5.3 cu. ft. Bespoke AI Laundry Vented Combo™ All-in-One Ultra Capacity Washer and Electric Dryer with AI Home in Dark Steel,Physical,usa-order-line-item-feed-v5.0.0-202512,3fbfdcf2-0218-433a-8a08-b2d71d1f3b0b,1.0
SA160751600,7325750976,QN55LS03FAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"55"" Class The Frame LS03FA QLED 4K Art Mode Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202512,025a64a7-3037-4ea4-8cb9-db8602d19b4a,1.0
SA501730351,7325424870,HA-INST-BESPOKE00,Delivered,Delivered,refrigerators,home-appliances,Install Bespoke Refrigerator,Installation,usa-order-line-item-feed-v5.0.0-202512,1abe2f35-aac4-4815-af08-30a47c9f1444,1.0
SA107106706,7325425889,DM_HA_STANDARD,Shipped,PartiallyDelivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202512,63371c4f-544a-4937-9311-bc17d841df96,1.0
SA107106706,7325425889,HA-INST-RNG0G,Shipped,PartiallyDelivered,ranges,home-appliances,Install Appliance - Gas,Installation,usa-order-line-item-feed-v5.0.0-202512,8221b11b-086d-4d26-b864-775bb4475925,1.0
SA534394253,7324571102,UN58U8000FFXZA,Delivered,Delivered,tvs,televisions-home-theater,"58"" Class Crystal UHD U8000F 4K Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202512,3bfb6b77-8eb7-429c-bc3f-54741a31f392,1.0
SA304781032,7324757685,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202512,64fa6e0b-72fc-4957-8d1c-211f8056956f,1.0
SA069332650,7325573681,WD53DBA900HBA1,Delivered,Delivered,washers,home-appliances,5.3 cu. ft. Bespoke AI Laundry Ventless Heat Pump Dryer Combo™ All-in-One Ultra Capacity Washer with AI Home in Brushed Black,Physical,usa-order-line-item-feed-v5.0.0-202512,188c6257-a461-469b-99b5-62b800b80c44,1.0
SA051604563,7324878293,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202512,90d70c77-cf30-4e42-80cd-e3fc3dbd6f39,1.0
SA051604563,7324878293,WD53DBA900HBA1,Delivered,Delivered,washers,home-appliances,5.3 cu. ft. Bespoke AI Laundry Ventless Heat Pump Dryer Combo™ All-in-One Ultra Capacity Washer with AI Home in Brushed Black,Physical,usa-order-line-item-feed-v5.0.0-202512,fe888d29-e293-4995-934d-7c6ffdc6d932,1.0
SA534376160,7323150213,QN65QN80FAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"65"" Class Neo QLED 4K QN80F Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202512,54017fb3-e63d-4f53-ba0b-aa93af0d392c,1.0
SA300544440,7323984503,QN65QN70FAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"65"" Class Neo QLED 4K QN70F Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202512,198892a4-9bfa-4928-b1e0-b6c3a5f9c22b,1.0
